date,check-in,check-out,header1,header2,url,price,guests,bedrooms,beds,baths
2023-12-03,2024-01-02,2024-01-05,,,https://www.airbnb.com/rooms/52715413,$273 ,,,,
2023-12-03,2024-01-02,2024-01-05,,,https://www.airbnb.com/rooms/813144546737768657,$253 ,,,,
2023-12-03,2024-01-02,2024-01-05,,,https://www.airbnb.com/rooms/52204247,$330 ,,,,
2023-12-03,2024-01-02,2024-01-05,,,https://www.airbnb.com/rooms/28495929,$179 ,,,,
2023-12-03,2024-01-02,2024-01-05,,,https://www.airbnb.com/rooms/887635284203805688,,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/53783060,$136 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/555296618368262573,$191 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/52715414,$191 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/573879761085146337,$136 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/50955338,$210 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/53784975,$210 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/50287188,,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/972551791576367216,$182 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/52715413,$836 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/813144546737768657,$233 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/52204247,$288 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/28495929,$187 ,,,,
2023-12-04,2024-01-03,2024-01-06,,,https://www.airbnb.com/rooms/887635284203805688,$225 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/53783060,$138 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/555296618368262573,$137 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/52715414,$137 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/573879761085146337,$138 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/50955338,$212 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/53784975,$212 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/50287188,,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/972551791576367216,$186 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/52715413,$129 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/813144546737768657,$232 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/52204247,$307 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/28495929,$195 ,,,,
2023-12-05,2024-01-04,2024-01-07,,,https://www.airbnb.com/rooms/887635284203805688,$235 ,,,,
2023-12-06,2024-01-05,2024-01-08,Unleash the Fun 2BR Condo Sleeps 7,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53783060,$138 ,,,,
2023-12-06,2024-01-05,2024-01-08,Special Offer Champions Gate 2Bedr 2 Bath ME1059,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/555296618368262573,$137 ,,,,
2023-12-06,2024-01-05,2024-01-08,Champions Gate Free Waterpark CR1147,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/52715414,$137 ,,,,
2023-12-06,2024-01-05,2024-01-08,"Free Clubhouse, 2-BDR Retreat!","Entire villa in Four Corners, Florida",https://www.airbnb.com/rooms/573879761085146337,$138 ,,,,
2023-12-06,2024-01-05,2024-01-08,Exclusive Getaway 2BR condo W/Garage &2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/50955338,$197 ,,,,
2023-12-06,2024-01-05,2024-01-08,Dreamy 2BR condo w/Game Room & 2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53784975,$197 ,,,,
2023-12-06,2024-01-05,2024-01-08,"Luxury 2BR Condo: Game Room, Pool, Disney Nearby","Entire home in CHAMPIONS GT, Florida",https://www.airbnb.com/rooms/50287188,$100 ,,,,
2023-12-06,2024-01-05,2024-01-08,"Chic Condo, Spacious, Game Room, Ideal Location","Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/972551791576367216,$182 ,,,,
2023-12-06,2024-01-05,2024-01-08,,,https://www.airbnb.com/rooms/52715413,$240 ,,,,
2023-12-06,2024-01-05,2024-01-08,ICON Coral Condo | Free Pool Spa HotTub,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/813144546737768657,$234 ,,,,
2023-12-06,2024-01-05,2024-01-08,*ICONIC W ICON CONDO- POOL & OCEAN VIEWS -FREESPA*,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/52204247,$310 ,,,,
2023-12-06,2024-01-05,2024-01-08,44 Floor @ ICON - Miami Brickell +GYM+SPA+POOL,"Entire condo in Miami, Florida",https://www.airbnb.com/rooms/28495929,$198 ,,,,
2023-12-06,2024-01-05,2024-01-08,Icon Brickell Luxury 1/1 Pool!,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/887635284203805688,$247 ,,,,
2023-12-07,2024-01-06,2024-01-09,Unleash the Fun 2BR Condo Sleeps 7,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53783060,,,,,
2023-12-07,2024-01-06,2024-01-09,Special Offer Champions Gate 2Bedr 2 Bath ME1059,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/555296618368262573,,,,,
2023-12-07,2024-01-06,2024-01-09,Champions Gate Free Waterpark CR1147,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/52715414,$132 ,,,,
2023-12-07,2024-01-06,2024-01-09,"Free Clubhouse, 2-BDR Retreat!","Entire villa in Four Corners, Florida",https://www.airbnb.com/rooms/573879761085146337,,,,,
2023-12-07,2024-01-06,2024-01-09,Lovely Hideaway 2BR condo W/Garage &2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/50955338,,,,,
2023-12-07,2024-01-06,2024-01-09,Trendy 2BR condo w/Game Room & 2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53784975,,,,,
2023-12-07,2024-01-06,2024-01-09,"Luxury 2BR Condo: Game Room, Pool, Disney Nearby","Entire home in CHAMPIONS GT, Florida",https://www.airbnb.com/rooms/50287188,,,,,
2023-12-07,2024-01-06,2024-01-09,"Chic Condo, Spacious, Game Room, Ideal Location","Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/972551791576367216,$169 ,,,,
2023-12-07,2024-01-06,2024-01-09,,,https://www.airbnb.com/rooms/52715413,$997 ,,,,
2023-12-07,2024-01-06,2024-01-09,ICON Coral Condo | Free Pool Spa HotTub,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/813144546737768657,,,,,
2023-12-07,2024-01-06,2024-01-09,*ICONIC W ICON CONDO- POOL & OCEAN VIEWS -FREESPA*,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/52204247,,,,,
2023-12-07,2024-01-06,2024-01-09,44 Floor @ ICON - Miami Brickell +GYM+SPA+POOL,"Entire condo in Miami, Florida",https://www.airbnb.com/rooms/28495929,$162 ,,,,
2023-12-07,2024-01-06,2024-01-09,Icon Brickell Luxury 1/1 Pool!,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/887635284203805688,$240 ,,,,
2023-12-08,2024-01-07,2024-01-10,Unleash the Fun 2BR Condo Sleeps 7,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53783060,,,,,
2023-12-08,2024-01-07,2024-01-10,Special Offer Champions Gate 2Bedr 2 Bath ME1059,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/555296618368262573,,,,,
2023-12-08,2024-01-07,2024-01-10,Champions Gate Free Waterpark CR1147,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/52715414,$126 ,,,,
2023-12-08,2024-01-07,2024-01-10,"Free Clubhouse, 2-BDR Retreat!","Entire villa in Four Corners, Florida",https://www.airbnb.com/rooms/573879761085146337,,,,,
2023-12-08,2024-01-07,2024-01-10,Lovely Hideaway 2BR condo W/Garage &2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/50955338,,,,,
2023-12-08,2024-01-07,2024-01-10,Trendy 2BR condo w/Game Room & 2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53784975,,,,,
2023-12-08,2024-01-07,2024-01-10,"Luxury 2BR Condo: Game Room, Pool, Disney Nearby","Entire home in CHAMPIONS GT, Florida",https://www.airbnb.com/rooms/50287188,,,,,
2023-12-08,2024-01-07,2024-01-10,"Chic Condo, Spacious, Game Room, Ideal Location","Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/972551791576367216,$162 ,,,,
2023-12-08,2024-01-07,2024-01-10,,,https://www.airbnb.com/rooms/52715413,$129 ,,,,
2023-12-08,2024-01-07,2024-01-10,ICON Coral Condo | Free Pool Spa HotTub,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/813144546737768657,,,,,
2023-12-08,2024-01-07,2024-01-10,*ICONIC W ICON CONDO- POOL & OCEAN VIEWS -FREESPA*,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/52204247,,,,,
2023-12-08,2024-01-07,2024-01-10,44 Floor @ ICON - Miami Brickell +GYM+SPA+POOL,"Entire condo in Miami, Florida",https://www.airbnb.com/rooms/28495929,$181 ,,,,
2023-12-08,2024-01-07,2024-01-10,Icon Brickell Luxury 1/1 Pool!,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/887635284203805688,$225 ,,,,
2023-12-09,2024-01-08,2024-01-11,Unleash the Fun 2BR Condo Sleeps 7,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53783060,,,,,
2023-12-09,2024-01-08,2024-01-11,Special Offer Champions Gate 2Bedr 2 Bath ME1059,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/555296618368262573,,,,,
2023-12-09,2024-01-08,2024-01-11,Champions Gate Free Waterpark CR1147,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/52715414,$126 ,,,,
2023-12-09,2024-01-08,2024-01-11,"Free Clubhouse, 2-BDR Retreat!","Entire villa in Four Corners, Florida",https://www.airbnb.com/rooms/573879761085146337,,,,,
2023-12-09,2024-01-08,2024-01-11,Lovely Hideaway 2BR condo W/Garage &2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/50955338,,,,,
2023-12-09,2024-01-08,2024-01-11,Trendy 2BR condo w/Game Room & 2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53784975,,,,,
2023-12-09,2024-01-08,2024-01-11,"Luxury 2BR Condo: Game Room, Pool, Disney Nearby","Entire home in CHAMPIONS GT, Florida",https://www.airbnb.com/rooms/50287188,,,,,
2023-12-09,2024-01-08,2024-01-11,"Chic Condo, Spacious, Game Room, Ideal Location","Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/972551791576367216,$165 ,,,,
2023-12-09,2024-01-08,2024-01-11,,,https://www.airbnb.com/rooms/52715413,$214 ,,,,
2023-12-09,2024-01-08,2024-01-11,ICON Coral Condo | Free Pool Spa HotTub,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/813144546737768657,$206 ,,,,
2023-12-09,2024-01-08,2024-01-11,*ICONIC W ICON CONDO- POOL & OCEAN VIEWS -FREESPA*,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/52204247,,,,,
2023-12-09,2024-01-08,2024-01-11,44 Floor @ ICON - Miami Brickell +GYM+SPA+POOL,"Entire condo in Miami, Florida",https://www.airbnb.com/rooms/28495929,$182 ,,,,
2023-12-09,2024-01-08,2024-01-11,Icon Brickell Luxury 1/1 Pool!,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/887635284203805688,,,,,
2023-12-10,2024-01-09,2024-01-12,Unleash the Fun 2BR Condo Sleeps 7,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53783060,,,,,
2023-12-10,2024-01-09,2024-01-12,Special Offer Champions Gate 2Bedr 2 Bath ME1059,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/555296618368262573,,,,,
2023-12-10,2024-01-09,2024-01-12,Champions Gate Free Waterpark CR1147,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/52715414,$126 ,,,,
2023-12-10,2024-01-09,2024-01-12,"Free Clubhouse, 2-BDR Retreat!","Entire villa in Four Corners, Florida",https://www.airbnb.com/rooms/573879761085146337,,,,,
2023-12-10,2024-01-09,2024-01-12,Lovely Hideaway 2BR condo W/Garage &2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/50955338,,,,,
2023-12-10,2024-01-09,2024-01-12,Trendy 2BR condo w/Game Room & 2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53784975,,,,,
2023-12-10,2024-01-09,2024-01-12,"Luxury 2BR Condo: Game Room, Pool, Disney Nearby","Entire home in CHAMPIONS GT, Florida",https://www.airbnb.com/rooms/50287188,,,,,
2023-12-10,2024-01-09,2024-01-12,"Chic Condo, Spacious, Game Room, Ideal Location","Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/972551791576367216,$165 ,,,,
2023-12-10,2024-01-09,2024-01-12,,,https://www.airbnb.com/rooms/52715413,$213 ,,,,
2023-12-10,2024-01-09,2024-01-12,ICON Coral Condo | Free Pool Spa HotTub,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/813144546737768657,$218 ,,,,
2023-12-10,2024-01-09,2024-01-12,*ICONIC W ICON CONDO- POOL & OCEAN VIEWS -FREESPA*,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/52204247,,,,,
2023-12-10,2024-01-09,2024-01-12,44 Floor @ ICON - Miami Brickell +GYM+SPA+POOL,"Entire condo in Miami, Florida",https://www.airbnb.com/rooms/28495929,,,,,
2023-12-10,2024-01-09,2024-01-12,Icon Brickell Luxury 1/1 Pool!,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/887635284203805688,,,,,
2023-12-11,2024-01-10,2024-01-13,Unleash the Fun 2BR Condo Sleeps 7,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53783060,,,,,
2023-12-11,2024-01-10,2024-01-13,Special Offer Champions Gate 2Bedr 2 Bath ME1059,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/555296618368262573,,,,,
2023-12-11,2024-01-10,2024-01-13,Champions Gate Free Waterpark CR1147,"Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/52715414,$132 ,,,,
2023-12-11,2024-01-10,2024-01-13,"Free Clubhouse, 2-BDR Retreat!","Entire villa in Four Corners, Florida",https://www.airbnb.com/rooms/573879761085146337,,,,,
2023-12-11,2024-01-10,2024-01-13,Lovely Hideaway 2BR condo W/Garage &2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/50955338,,,,,
2023-12-11,2024-01-10,2024-01-13,Trendy 2BR condo w/Game Room & 2 Clubhouses,"Entire condo in Four Corners, Florida",https://www.airbnb.com/rooms/53784975,,,,,
2023-12-11,2024-01-10,2024-01-13,"Luxury 2BR Condo: Game Room, Pool, Disney Nearby","Entire home in CHAMPIONS GT, Florida",https://www.airbnb.com/rooms/50287188,,,,,
2023-12-11,2024-01-10,2024-01-13,"Chic Condo, Spacious, Game Room, Ideal Location","Entire rental unit in Four Corners, Florida",https://www.airbnb.com/rooms/972551791576367216,$169 ,,,,
2023-12-11,2024-01-10,2024-01-13,,,https://www.airbnb.com/rooms/52715413,$159 ,,,,
2023-12-11,2024-01-10,2024-01-13,ICON Coral Condo | Free Pool Spa HotTub,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/813144546737768657,$262 ,,,,
2023-12-11,2024-01-10,2024-01-13,*ICONIC W ICON CONDO- POOL & OCEAN VIEWS -FREESPA*,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/52204247,,,,,
2023-12-11,2024-01-10,2024-01-13,44 Floor @ ICON - Miami Brickell +GYM+SPA+POOL,"Entire condo in Miami, Florida",https://www.airbnb.com/rooms/28495929,,,,,
2023-12-11,2024-01-10,2024-01-13,Icon Brickell Luxury 1/1 Pool!,"Entire rental unit in Miami, Florida",https://www.airbnb.com/rooms/887635284203805688,,,,,
